"CASE_ENQUIRY_ID","open_dt","TARGET_DT","closed_dt","OnTime","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
101001067544,"2014-04-14 12:30:23","","2014-04-15 10:41:40","ONTIME","Closed","Case Closed Case Noted NO SHIFTED MH'S FOUND 4/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Belvidere St & Dalton St  Boston  MA  ",4,"1C",2,"D4","Back Bay",6,"Ward 4","0402","INTERSECTION Belvidere St & Dalton St",NA,42.3461,-71.0844,"Constituent Call"
101001070353,"2014-04-17 10:45:09","","2014-04-25 11:04:28","ONTIME","Closed","Case Closed Case Resolved Crew patched cover 4/24 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","349 Commonwealth Ave  Boston  MA  02115",4,"1C",8,"D4","Back Bay",14,"Ward 5","0509","349 Commonwealth Ave",2115,42.3496,-71.0882,"Constituent Call"
101001071474,"2014-04-18 16:38:33","","2014-04-24 13:09:31","ONTIME","Closed","Case Closed Case Resolved CONTRACTOR WENT TO FORT AVE @ BEECH ST  (ROXB) AND MADE AN ADJUSTMENT TO COLLAPSED CDMH (18HCB163) REPLACING LOOSE & BROKEN BRICKS AND REPLACED DEFECTIVE SUPPORT RAILS AND BROUGHT AZ TO GRADE IN SW 4/23 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Beech Glen St & Fort Ave  Roxbury  MA  ",9,"10B",7,"B2","Roxbury",13,"Ward 11","1101","INTERSECTION Beech Glen St & Fort Ave",NA,42.3261,-71.0953,"Constituent Call"
101001072281,"2014-04-21 14:27:52","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","40 Winchester St  Boston  MA  02116",4,"1C",2,"A1","Back Bay",6,"Ward 5","0501","40 Winchester St",2116,42.3493,-71.0688,"Constituent Call"
101001072941,"2014-04-22 12:49:33","","2014-04-23 10:34:38","ONTIME","Closed","Case Closed Case Noted CHECKED AREA NO DAMAGED MH OR CB COVER LOCATED 4/22 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","97 Waldemar Ave  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0114","97 Waldemar Ave",2128,42.3921,-71.0024,"Constituent Call"
101001075880,"2014-04-25 17:43:39","","2014-04-29 08:35:45","ONTIME","Closed","Case Closed Case Resolved THIS COVER BELONGS TO N STAR CONTACTED MAYORS OFFICE SPOKE TO DELORES ELLISON SHE WILL CONTACTED N STAR ON FRI APRIL 25 @ 7:00 PM ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","54-56 Granite Ave  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1612","54-56 Granite Ave",2124,42.2813,-71.0549,"Constituent Call"
101001076214,"2014-04-27 00:42:40","","2014-06-16 13:02:51","ONTIME","Closed","Case Closed Case Resolved DONE? CREW LOCATED MH WITHOUT COVER  MH IS A SEWER LINE  BROKEN COVER INSIDE THE LINECREW REPLACED COVER 4/27 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","334-362 Cambridge St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2104","334-362 Cambridge St",2134,42.3559,-71.1314,"Constituent Call"
101001079398,"2014-05-01 12:37:14","","2014-05-02 10:55:45","ONTIME","Closed","Case Closed Case Noted FOUND NO MISSING COVERS AT THIS LOCATION. 5/1 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","83-89 Devonshire St  Boston  MA  02108",3,"1C",1,"A1","Downtown / Financial District",3,"Ward 3","0306","83-89 Devonshire St",2108,42.3577,-71.0575,"Constituent Call"
101001080072,"2014-05-02 09:09:20","","2014-05-06 08:39:49","ONTIME","Closed","Case Closed Case Noted CHECKED AREA DID NOT FIND A MISSING COVER 5/2 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Atlantic Ave & Summer St  Boston  MA  ",4,"1C",2,"A1","Downtown / Financial District",4,"Ward 3","0308","INTERSECTION Atlantic Ave & Summer St",NA,42.3527,-71.0554,"Constituent Call"
101001080148,"2014-05-02 10:09:54","","2014-05-06 08:38:57","ONTIME","Closed","Case Closed Case Resolved CHECKED AREA DID NOT FIND A MISSING COVER 5/2 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Atlantic Ave & Summer St  Boston  MA  ",4,"1C",2,"A1","Downtown / Financial District",4,"Ward 3","0308","INTERSECTION Atlantic Ave & Summer St",NA,42.3527,-71.0554,"Constituent Call"
101001082109,"2014-05-05 13:58:25","","2014-05-08 15:06:35","ONTIME","Closed","Case Closed Case Noted RE-INVEST ALL BWSC M/H COVERS IN AREA DID NOT FIND ANY METAL STICKING OUT OF ANY BWSC M/H COVERS 5/5 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","83-89 Devonshire St  Boston  MA  02108",3,"1C",1,"A1","Downtown / Financial District",3,"Ward 3","0306","83-89 Devonshire St",2108,42.3577,-71.0575,"Constituent Call"
101001084877,"2014-05-08 14:21:35","","2014-05-09 15:48:22","ONTIME","Closed","Case Closed Case Resolved LOWERED SIDEWALK TOP TO GRADE. 5/8 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","11 White Oak Rd  West Roxbury  MA  02132",12,"06",6,"E5","West Roxbury",12,"Ward 20","2014","11 White Oak Rd",2132,42.2798,-71.1486,"Constituent Call"
101001086617,"2014-05-11 18:41:17","","2014-05-12 08:49:22","ONTIME","Closed","Case Closed Case Resolved DROP INLET FLOODED ON ARRIVAL  FREED WITH BOAT HOOK.ALL SET  FLOOD HAS BEEN RELIEVED.ALL SET   ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","310 Shawmut Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",4,"Ward 3","0307","310 Shawmut Ave",2118,42.3422,-71.0702,"Constituent Call"
101001091109,"2014-05-16 10:04:50","","2014-05-19 15:39:22","ONTIME","Closed","Case Closed Case Resolved FOUND SIDEWALK COVER LOOSE ON SIDEWALK  PLACED SIDEWALK COVER ON FRAME & SECURED ALL SET NOW 5/16 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","23 Sullivan St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0206","23 Sullivan St",2129,42.3781,-71.0664,"Constituent Call"
101001091824,"2014-05-17 12:53:32","","2014-05-19 15:34:08","ONTIME","Closed","Case Closed Case Resolved NO MISSING OR LOOSE COVER FOUND.  EVERYTHING IN TACT. 5/17 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Florence St & Sherwood St  Roslindale  MA  ",12,"02",5,"E5","Roslindale",10,"Ward 19","1913","INTERSECTION Florence St & Sherwood St",NA,42.2864,-71.1204,"Constituent Call"
101001092211,"2014-05-19 08:38:39","","2014-05-19 08:42:48","ONTIME","Closed","Case Closed Case Invalid Opened in Error ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Egremont Rd & Washington St  Brighton  MA  ",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2110","INTERSECTION Egremont Rd & Washington St",NA,42.343,-71.1415,"Constituent Call"
101001096025,"2014-05-23 08:15:40","","2014-05-23 08:17:45","ONTIME","Closed","Case Closed Case Invalid Opened in Error. Manhole cover belongs to NSTAR ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","459-463 Hanover St  Boston  MA  02109",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0302","459-463 Hanover St",2109,42.3665,-71.0525,"Constituent Call"
101001098467,"2014-05-27 21:05:33","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Arlington St & Stuart St  Boston  MA  ",4,"1C",2,"A1","Back Bay",6,"Ward 5","0501","INTERSECTION Arlington St & Stuart St",NA,42.3501,-71.0699,"Constituent Call"
101001104914,"2014-06-07 09:38:11","","2014-09-02 14:15:55","ONTIME","Closed","Case Closed Case Noted CREW MET WITH CALLER.  CONTRACTOR IS DOING S/WALKS OVER AND RESETTING CATCH BASINS.  NO SINKHOLE(S) HERE.  NOT A BWSC PROBLEM.  CONTRACTOR WORKING HERE TOLD CALLER THAT PROBLEM WILL BE FIXED ON MONDAY.  CONTRACTOR WORKING HERE MADE AREA SAFE WITH CAUTION TAPE. 6/7 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Bellevue St & Danville St  West Roxbury  MA  ",12,"06",6,"E5","West Roxbury",12,"Ward 20","2014","INTERSECTION Bellevue St & Danville St",NA,42.2801,-71.1525,"Constituent Call"
101001106118,"2014-06-09 17:27:39","","2014-06-11 10:27:18","ONTIME","Closed","Case Closed Case Resolved COVER DOES NOT BELONG TO BWSC 6/10 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Capen St & Norfolk St  Dorchester  MA  ",8,"07",4,"B3","Greater Mattapan",9,"Ward 17","1707","INTERSECTION Capen St & Norfolk St",NA,42.2843,-71.0811,"Constituent Call"
101001106500,"2014-06-10 11:42:27","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","19 Forest Hills St  Jamaica Plain  MA  02130",9,"02",7,"E13","Jamaica Plain",11,"Ward 11","1105","19 Forest Hills St",2130,42.3116,-71.1017,"Constituent Call"
101001106818,"2014-06-10 17:29:45","","2014-06-11 08:33:01","ONTIME","Closed","Case Closed Case Noted CHECKED AREA FOUND NO BWSC LOOSE COVER 6/10 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Bremen St & Marion St  East Boston  MA  ",1,"09",1,"A7","East Boston",1,"Ward 1","0105","INTERSECTION Bremen St & Marion St",NA,42.3741,-71.0328,"Constituent Call"
101001106848,"2014-06-10 18:54:12","","2014-06-11 09:07:51","ONTIME","Closed","Case Closed Case Noted THIS IS A PRIVATE RD. AND PRIVATE CB 6/10 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","19 Donna Ter  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1819","19 Donna Ter",2136,42.2528,-71.1284,"Constituent Call"
101001110409,"2014-06-17 15:02:35","","2014-06-20 10:26:56","ONTIME","Closed","Case Closed Case Resolved Repaired CB 6/19 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","107 Salem St  Boston  MA  02113",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0303","107 Salem St",2113,42.3642,-71.0554,"Constituent Call"
101001110687,"2014-06-18 04:24:11","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Academy Rd & Columbus Ave  Roxbury  MA  ",9,"10B",7,"B2","Roxbury",13,"Ward 11","1102","INTERSECTION Academy Rd & Columbus Ave",NA,42.3206,-71.0983,"Constituent Call"
101001110776,"2014-06-18 09:17:37","","2014-06-19 15:40:46","ONTIME","Closed","Case Closed Case Resolved This will be addressed. P Nagle  Nat'l Grid ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Westmoor Rd & Woodley Ave  West Roxbury  MA  ",12,"06",6,"E5","West Roxbury",10,"Ward 20","2003","INTERSECTION Westmoor Rd & Woodley Ave",NA,42.2608,-71.1519,"Constituent Call"
101001113273,"2014-06-21 15:05:52","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","265-267 Dorchester St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0705","265-267 Dorchester St",2127,42.3325,-71.052,"Constituent Call"
101001114991,"2014-06-24 12:58:25","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Beacon St & School St  Boston  MA  ",3,"1C",1,"A1","Downtown / Financial District",3,"Ward 3","0306","INTERSECTION Beacon St & School St",NA,42.358,-71.0604,"Constituent Call"
101001115245,"2014-06-24 15:53:57","","2014-07-24 12:28:23","ONTIME","Closed","Case Closed Case Resolved SEALED MANHOLE COVER 7/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","110 Warren St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2109","110 Warren St",2134,42.3494,-71.1414,"Constituent Call"
101001115570,"2014-06-25 08:48:33","","2014-07-02 10:30:52","ONTIME","Closed","Case Closed Case Resolved THIS IS A NSTAR COVER 7/1 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Granite Ave & Hill Top St  Dorchester  MA  ",8,"07",3,"C11","Dorchester",7,"Ward 16","1612","INTERSECTION Granite Ave & Hill Top St",NA,42.2789,-71.0542,"Constituent Call"
101001124195,"2014-07-08 16:04:52","","2014-07-09 10:10:43","ONTIME","Closed","Case Closed Case Noted CREW FOUND NO MISSING COVER  SEARCHED ENTIRE AREA 7/8 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Atlantic Ave & Kneeland St  Boston  MA  ",4,"1C",2,"A1","Downtown / Financial District",4,"Ward 3","0308","INTERSECTION Atlantic Ave & Kneeland St",NA,42.3495,-71.0571,"Constituent Call"
101001130091,"2014-07-16 11:10:54","","2014-07-17 13:55:25","ONTIME","Closed","Case Closed Case Noted LAY OF THE LAND  CHECKED CB'S IN AREA ALL TAKING WATER 7/16 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","1 Beacon St  Boston  MA  02108",3,"1B",1,"A1","Boston",3,"03","0306","1 Beacon St",2108,42.3585,-71.0608,"Constituent Call"
101001130561,"2014-07-16 17:09:06","","2014-07-17 12:00:13","ONTIME","Closed","Case Closed Case Resolved LINE DOWN & RUNNING ON ARRIVAL & DEPARTURE RESET A-2 COVER @ 164 SHERRIN ST 7/16 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","146 Sherrin St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1822","146 Sherrin St",2136,42.2665,-71.1253,"Constituent Call"
101001133846,"2014-07-21 15:35:25","","2014-07-22 09:17:27","ONTIME","Closed","Case Closed Case Noted NO BROKEN COVERS FOUND 7/21 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Causeway St & Friend St  Boston  MA  ",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0306","INTERSECTION Causeway St & Friend St",NA,42.3651,-71.0618,"Constituent Call"
101001137094,"2014-07-25 12:50:42","","2014-07-31 13:18:09","ONTIME","Closed","Case Closed Case Noted CHECKED ALL LINES D/R NO STEAM FROM OUR MANHOLES  STEAM COMING FROM TRIGEN BOSTON STEAM MANHOLES 7/30 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Blossom St & Charles St  Boston  MA  ",3,"1B",8,"A1","Back Bay",3,"Ward 3","0305","INTERSECTION Blossom St & Charles St",NA,42.3643,-71.0698,"Constituent Call"
101001138249,"2014-07-28 10:39:01","","2014-07-29 11:54:58","ONTIME","Closed","Case Closed Case Resolved Lines down and running on arrival  manhole cover on 7/28/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","270 Parsons St  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2211","270 Parsons St",2135,42.3581,-71.1585,"Constituent Call"
101001138316,"2014-07-28 11:15:58","","2014-07-29 12:00:56","ONTIME","Closed","Case Closed Case Resolved No flood on arrival catch basins taking water. 7/28/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","19-21 Murray Hill Rd  Roslindale  MA  02131",12,"02",5,"E5","Roslindale",10,"Ward 19","1913","19-21 Murray Hill Rd",2131,42.2872,-71.1264,"Constituent Call"
101001143671,"2014-08-05 10:14:07","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","270-276 Dorchester Ave  South Boston  MA  02127",6,"05",2,"C6","South Boston",5,"06","0601","270-276 Dorchester Ave",2127,42.3387,-71.0569,"Constituent Call"
101001145202,"2014-08-07 08:42:05","","2014-08-08 12:02:08","ONTIME","Closed","Case Closed Case Resolved Replaced broken e-grate cover 8/8/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","840 Hyde Park Ave  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1808","840 Hyde Park Ave",2136,42.2716,-71.1199,"Constituent Call"
101001145342,"2014-08-07 10:02:15","","2014-08-11 16:48:49","ONTIME","Closed","Case Closed Case Resolved Repaired manhole 8/11/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","9 Jo-Anne Ter  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1611","9 Jo-Anne Ter",2124,42.2806,-71.0598,"Constituent Call"
101001146507,"2014-08-08 14:10:45","","2014-08-11 14:11:12","ONTIME","Closed","Case Closed Case Resolved Sealed covers 8/8 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","326 N Harvard St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2201","326 N Harvard St",2134,42.3595,-71.1274,"Constituent Call"
101001149870,"2014-08-14 02:27:59","","2014-08-19 09:40:59","ONTIME","Closed","Case Closed Case Resolved Repaired frame & cover 8/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","335 Hyde Park Ave  Jamaica Plain  MA  02130",12,"02",6,"E13","Jamaica Plain",10,"Ward 19","1912","335 Hyde Park Ave",2130,42.2899,-71.1185,"Constituent Call"
101001155199,"2014-08-21 19:40:30","","2014-08-22 09:00:14","ONTIME","Closed","Case Closed Case Resolved Sewer lines down and running  disinfected line and catch basins 8/21/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","138 Portland St  Boston  MA  02114",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0306","138 Portland St",2114,42.3636,-71.0613,"Constituent Call"
